"flatId","builder","builderId","url","address","plz","title","imgurl","addedDate","lastRefresh","rooms","size","rent","funds","purchase_price","deposit","moveInDate","floor","constructionYear","placeLat","placeLong","type","status","typeDescription","prebookingStartString","prebookingStartDate","setToPrebookingFullyBookedDate","setToOfflineDate","setToIrrelevantDate","notes","addedDate2","lastRefresh2","isIrrelevant","isOffline","skipWhileCrawling"
"bwsg_1200_robertblumg1_0101051010540","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-01-01-05-40","Robert Blumg. 1/01/01/05","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1645031158285","1646747976819",1,30.08,235.26,0,NULL,941.04,"2022-01-01",NULL,NULL,"48.24236000000001","16.385029",NULL,NULL,NULL,NULL,NULL,NULL,"1646805844672",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg1_0101071010760","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-01-01-07-60","Robert Blumg. 1/01/01/07","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014131205","1648501044579",1,42,486.95,0,NULL,1947.8,"2021-05-01",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg1_0103130313110","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-01-03-13-110","Robert Blumg. 1/01/03/13","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014131250","1648456308186",1,30.63,358.83,0,NULL,0,"2022-01-01",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,"1648459996926",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg1_0202290229230","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-02-02-29-230","Robert Blumg. 1/02/02/29","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014131288","1648501044586",1,34.53,270.06,0,NULL,1080.24,"2021-12-13",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg1_0202300230240","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-02-02-30-240","Robert Blumg. 1/02/02/30+","1200",NULL,"https://www.bwsg.at/cache/_media/image-1321-240-n001_optimized.jpg","1633014131335","1642417261536",3,62.1,485.68,0,NULL,1912.68,"2021-12-13",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287834",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg1_0304560456440","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-03-04-56-440","Robert Blumg. 1/03/04/56+","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1645115776463","1646933370582",3,74.68,874.87,0,NULL,3499.48,"1970-01-01",NULL,NULL,"48.235668","16.373098",NULL,NULL,NULL,NULL,NULL,NULL,"1646978621014",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg1_04hp63hp63500","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-04-hp-63-500","Robert Blumg. 1/04/HP/63","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014131373","1648501044605",2,51.01,574.57,0,NULL,2298.28,"2021-12-01",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg1_070112711271000","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-07-01-127-1000","Robert Blumg. 1/07/01/127","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1645031158348","1646297975660",1,44.54,521.79,0,NULL,2087.16,"1970-01-01",NULL,NULL,"48.24236000000001","16.385029",NULL,NULL,NULL,NULL,NULL,NULL,"1646341290444",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg1_080315331531210","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-1-08-03-153-1210","Robert Blumg. 1/08/03/153","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014131410","1636370963350",2,54.36,618.89,0,NULL,2475.56,"2021-07-01",NULL,NULL,"48.2488259","16.374",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287843",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1200_robertblumg3_02p22p221440","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-3-02-p-22-1440","Robert Blumg. 3/02/P/22","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014132066","1648501044613",1,42.67,479.23,0,NULL,1916.92,"2021-10-01",NULL,NULL,"48.2488179","16.3749595",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg3_05018301831920","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-3-05-01-83-1920","Robert Blumg. 3/05/01/83","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014132104","1648501044618",1,43.42,508.66,0,NULL,0,"2022-04-01",NULL,NULL,"48.2488179","16.3749595",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg3_070411941192180","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-3-07-04-119-2180","Robert Blumg. 3/07/04/119","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014132143","1648501044629",3,87.96,687.93,0,NULL,2730.92,"2022-02-01",NULL,NULL,"48.2488179","16.3749595",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1200_robertblumg3_070413541352290","BWSG","bwsg","https://www.bwsg.at/object/robert-blumg-3-07-04-135-2290","Robert Blumg. 3/07/04/135","1200",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014132178","1648501044640",2,52.62,616.44,0,NULL,2465.76,"2021-11-01",NULL,NULL,"48.2488179","16.3749595",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1210_gerasdorferstrasse141_0202402490240","BWSG","bwsg","https://www.bwsg.at/object/gerasdorfer-strasse-141-02-024-90240","Gerasdorfer Straße 141/02/024","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1635028536678","1637224159639",3,88.41,707.83,39185.02,NULL,0,"2021-10-01",NULL,NULL,"48.2866288","16.4323407",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289082",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1210_katsushikastrasse10_0222102221490","BWSG","bwsg","https://www.bwsg.at/object/katsushikastrasse-10-02-221-490","Katsushikastraße 10/02/221","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1635028536744","1636014554435",2,64.78,509.55,14235.52,NULL,0,"1970-01-01",NULL,NULL,"48.2652248","16.4016443",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289122",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1210_marischkapromenade13_01320132320","BWSG","bwsg","https://www.bwsg.at/object/marischkapromenade-13-01-32-320","Marischkapromenade 13/01/32","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1636551075191","1638791948503",2,54.31,404.46,27899.94,NULL,0,"1970-01-01",NULL,NULL,"48.2747071","16.4300718",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289439",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1210_nordmanngasse5_02080208200","BWSG","bwsg","https://www.bwsg.at/object/nordmanngasse-5-02-08-200","Nordmanngasse 5/02/08","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014132779","1639495748423",4,96.93,638.69,627.47,NULL,1927.29,"2021-11-01",NULL,NULL,"48.2528371","16.4110501",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287924",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1210_obriengasse53_010301003010100","BWSG","bwsg","https://www.bwsg.at/object/o-brien-gasse-53-01-03-010-100","O´Brien-Gasse 53/01/03/010","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014133154","1648501044660",0,672.41,5543.65,190000,NULL,0,"2018-07-01",NULL,NULL,"48.2658917","16.3959273",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1210_werndlgasse23_0202110211260","BWSG","bwsg","https://www.bwsg.at/object/werndlgasse-23-02-02-11-260","Werndlgasse 23/02/02/11","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014133446","1644949872240",1,25.33,182.71,87.13,NULL,643.71,"2021-10-01",NULL,NULL,"48.26270299999999","16.4052956",NULL,NULL,NULL,NULL,NULL,NULL,"1644993230671",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1210_wienergasse8_10e810100","BWSG","bwsg","https://www.bwsg.at/object/wiener-gasse-8-10-100","Wiener Gasse 8/10","1210",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014133766","1636100964431",1,43.46,396.75,12449.36,NULL,0,"1970-01-01",NULL,NULL,"48.2687365","16.3883935",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287916",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1220_breitenleerstrasse270_040740790450","BWSG","bwsg","https://www.bwsg.at/object/breitenleer-strasse-270-04-07-90450","Breitenleer Straße 270/04/07","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1635028536807","1636014554534",3,101.45,812.76,21016.1,NULL,0,"1970-01-01",NULL,NULL,"48.2510178","16.5012842",NULL,NULL,NULL,NULL,NULL,NULL,"1642699289061",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1220_lavaterstrasse7_030101201290320","BWSG","bwsg","https://www.bwsg.at/object/lavaterstrasse-7-03-01-012-90320","Lavaterstraße 7/03/01/012","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014138133","1636018869932",2,71,526.35,28130.48,NULL,0,"2021-11-01",NULL,NULL,"48.2243054","16.473855",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288193",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1220_thkramerstr12_01010060100660","BWSG","bwsg","https://www.bwsg.at/object/th-kramerstr-12-01-01-006-60","Th.Kramerstr.12/01/01/006","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1637766074894","1648501044793",2,86.39,684.93,0,NULL,2739.72,"1970-01-01",NULL,NULL,"48.2351828","16.4810643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1220_thkramerstr12_010302003020200","BWSG","bwsg","https://www.bwsg.at/object/th-kramerstr-12-01-03-020-200","Th.Kramerstr.12/01/03/020","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014138784","1637672352810",2,61.61,491.87,0,NULL,1967.48,"2021-09-01",NULL,NULL,"48.2548501","16.4542757",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288110",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1220_thkramerstr12_010705807058580","BWSG","bwsg","https://www.bwsg.at/object/th-kramerstr-12-01-07-058-580","Th.Kramerstr.12/01/07/058","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1637766074993","1648501044802",2,72.75,583.37,0,NULL,2333.48,"1970-01-01",NULL,NULL,"48.2351828","16.4810643",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False,NULL
"bwsg_1220_thkramerstr12_020406240621530","BWSG","bwsg","https://www.bwsg.at/object/th-kramerstr-12-02-04-062-1530","Th.Kramerstr.12/02/04/062","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014138823","1635418773213",1,56.46,426.74,0,NULL,1706.96,"1970-01-01",NULL,NULL,"48.2548501","16.4542757",NULL,NULL,NULL,NULL,NULL,NULL,"1642699287963",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1220_thkramerstr12_020508050801710","BWSG","bwsg","https://www.bwsg.at/object/th-kramerstr-12-02-05-080-1710","Th.Kramerstr.12/02/05/080","1220",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014138859","1637672352816",3,100.29,784.83,0,NULL,3139.32,"1970-01-01",NULL,NULL,"48.2548501","16.4542757",NULL,NULL,NULL,NULL,NULL,NULL,"1642699288141",NULL,NULL,NULL,NULL,NULL,True,NULL
"bwsg_1230_endresstrasse9395_04050405230","BWSG","bwsg","https://www.bwsg.at/object/endresstrasse-93-95-04-05-230","Endresstraße 93-95/04/05","1230",NULL,"https://www.bwsg.at/wp-content/themes/bwsg/lib/bwsg-api/assets/default_unit.png","1633014143373","1644231559680",1,40.88,398.55,610.63,NULL,983.57,"2022-01-01",NULL,NULL,"48.1497271","16.2714222",NULL,NULL,NULL,NULL,NULL,NULL,"1644274774954",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1080_josefstaedterstr8183_427bilien_168","EBG","ebg","https://www.ebg-wohnen.at/immobilien/168","Josefstädter Str. 81-83 / 4 / 27","1080",NULL,"https://portego2.ebg-wohnen.at/PublicFile/SOfMCDnLNnDB2GKWRYuUsOHra1jRwJ?width=700","1633014115007","1634023165152",2,64,820.57,0,NULL,NULL,NULL,NULL,NULL,"48.2105014","16.3430589",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699286988",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_absberggasse45a_e11ilien_8846","EBG","ebg","https://www.ebg-wohnen.at/immobilien/8846","Absberggasse 45a / E / 11","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/XVUymFotgGctPvuidVuAKBqxtW30KW?width=700","1641914287053","1642088051613",5,127,1137.14,39981.19,NULL,NULL,NULL,NULL,NULL,"48.1685521","16.3872373",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290405",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_absberggasse45ailien_8846","EBG","ebg","https://www.ebg-wohnen.at/immobilien/8846","Absberggasse 45a","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/XVUymFotgGctPvuidVuAKBqxtW30KW?width=700","1642088292792","1644573575427",5,127,1137.14,39981.19,NULL,NULL,NULL,NULL,NULL,"48.1685521","16.3872373",NULL,NULL,"Miete",NULL,NULL,NULL,"1644616915999",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_absberggasse45ailien_8880","EBG","ebg","https://www.ebg-wohnen.at/immobilien/8880","Absberggasse 45a","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/xGpXjB8EZfnZ2alZjrBMdtkdpp3itr?width=700","1647000326624","1648479632480",3,80,642.9,25338.99,NULL,NULL,NULL,NULL,NULL,"48.1685521","16.3872373",NULL,NULL,"Miete",NULL,NULL,NULL,"1648483311315",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_absberggasse45ailien_8897","EBG","ebg","https://www.ebg-wohnen.at/immobilien/8897","Absberggasse 45a","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/ow53SBcvPZWOeYEOXFAc2YVYptZQ8R?width=700","1642149261493","1648489657813",4,127,1011.95,40060.52,NULL,NULL,NULL,NULL,NULL,"48.1685521","16.3872373",NULL,NULL,"Miete",NULL,NULL,NULL,"1648493262256",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_troststrasse42_22ilien_1098","EBG","ebg","https://www.ebg-wohnen.at/immobilien/1098","Troststraße 42 / 22","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/akfN2TaSC3ud928XFKywi1fJNa59w9?width=700","1633014116040","1633948054795",2,50,430.63,8761.55,NULL,NULL,NULL,NULL,NULL,"48.1689758","16.3722747",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699286942",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_vallyweiglgasse2_c118lien_13565","EBG","ebg","https://www.ebg-wohnen.at/immobilien/13565","Vally-Weigl-Gasse 2 / (C) 1 / 18","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/GZZj1TeI2Rbmt5Qp8iA0loNEeus2sF?width=700","1641362483381","1641371488594",2,64,536.15,29633.44,NULL,NULL,NULL,NULL,NULL,"48.1811354","16.380191",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290151",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_vallyweiglgasse2_c220lien_13879","EBG","ebg","https://www.ebg-wohnen.at/immobilien/13879","Vally-Weigl-Gasse 2 / (C) 2 / 20","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/VsZWSPxST3hcOOFK0KhfWIL8UDpIyP?width=700","1633014116406","1633527216508",4,102,845.06,49409.75,NULL,NULL,NULL,NULL,NULL,"48.1811354","16.380191",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699286845",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_vallyweiglgasse2_c325lien_13878","EBG","ebg","https://www.ebg-wohnen.at/immobilien/13878","Vally-Weigl-Gasse 2 / (C) 3 / 25","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/cMYF2MFZSMBrDvngup8xz19Ak13Kgl?width=700","1637128881939","1637743757085",2,58,461.46,26414.83,NULL,NULL,NULL,NULL,NULL,"48.1811354","16.380191",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699289375",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1100_vallyweiglgasse2lien_13686","EBG","ebg","https://www.ebg-wohnen.at/immobilien/13686","Vally-Weigl-Gasse 2","1100",NULL,"https://portego2.ebg-wohnen.at/PublicFile/szc15ngUX8zWNz7HpR478hSyq2IzN7?width=700","1646329903095","1646344892109",2,74,594.92,34535.81,NULL,NULL,NULL,NULL,NULL,"48.1811354","16.380191",NULL,NULL,"Miete",NULL,NULL,NULL,"1646388327867",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_1032lien_10306","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10306","Kaiser Ebersdorfer Str.79 / 10 / 32","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/ZSLpOWQkdcw7ZFpzUV2ITLuiR3t7A4?width=700","1641205879218","1642088051724",3,87,695.84,30570.95,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290147",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_169lien_10210","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10210","Kaiser Ebersdorfer Str.79 / 16 / 9","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/OUfrXrPC3W35bcWvbk397LQ9wY9mHn?width=700","1637577555553","1642088051717",3,78,659.13,30630.6,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699289480",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_449lien_10443","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10443","Kaiser Ebersdorfer Str.79 / 4 / 49","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/1uEFu4Wr29xTEb7LjqsOM2JiA0Wikq?width=700","1641892660244","1642088051737",4,128,1017.92,46777.24,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290420",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_517lien_10419","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10419","Kaiser Ebersdorfer Str.79 / 5 / 17","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/aO8Zc6I54ihI4blMzHbL35aTWZ3bxm?width=700","1641890859016","1642088051731",3,93,709.96,31675.93,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290360",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_52lien_10440","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10440","Kaiser Ebersdorfer Str.79 / 5 / 2","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/iohqBWK7gkLybKKjuEafKdZSpMd3vk?width=700","1637841190653","1641203360939",3,66,520,22533.58,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290906",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79_714lien_10370","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10370","Kaiser Ebersdorfer Str.79 / 7 / 14","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/PryouOHUeACqM76k8SX4qNMqifHetY?width=700","1633014123415","1634728294446",2,63,504.78,22947.52,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699287444",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79lien_10210","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10210","Kaiser Ebersdorfer Str.79","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/OUfrXrPC3W35bcWvbk397LQ9wY9mHn?width=700","1642088292865","1642604593088",3,78,659.13,30630.6,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290549",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79lien_10306","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10306","Kaiser Ebersdorfer Str.79","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/ZSLpOWQkdcw7ZFpzUV2ITLuiR3t7A4?width=700","1647353981844","1647354724851",3,87,695.84,30570.95,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1647410617497",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79lien_10419","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10419","Kaiser Ebersdorfer Str.79","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/aO8Zc6I54ihI4blMzHbL35aTWZ3bxm?width=700","1642088292979","1642604593060",3,93,709.96,31675.93,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699290572",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1110_kaiserebersdorferstr79lien_10443","EBG","ebg","https://www.ebg-wohnen.at/immobilien/10443","Kaiser Ebersdorfer Str.79","1110",NULL,"https://portego2.ebg-wohnen.at/PublicFile/1uEFu4Wr29xTEb7LjqsOM2JiA0Wikq?width=700","1642088293047","1643726733410",4,128,1017.92,46777.24,NULL,NULL,NULL,NULL,NULL,"48.1650965","16.4343521",NULL,NULL,"Miete",NULL,NULL,NULL,"1643781714060",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1120_gierstergasse3_5bilien_999","EBG","ebg","https://www.ebg-wohnen.at/immobilien/999","Gierstergasse 3 / 5","1120",NULL,"https://portego2.ebg-wohnen.at/PublicFile/ccPLa42VoJZ9IonEUanCU4lmgciux6?width=700","1636373355964","1638443838687",1,30,206.93,6081.02,NULL,NULL,NULL,NULL,NULL,"48.183895","16.3346159",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699288576",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1120_johannblobnergasse13ilien_1551","EBG","ebg","https://www.ebg-wohnen.at/immobilien/1551","Johann Blobnergasse 1-3","1120",NULL,"https://portego2.ebg-wohnen.at/PublicFile/UVrW6ofOopc6AVvp66jLVFAjayP5v3?width=700","1647613293868","1648481489009",2,67,613.26,12615.52,NULL,NULL,NULL,NULL,NULL,"48.1723258","16.3137217",NULL,NULL,"Miete",NULL,NULL,NULL,"1648485298036",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1120_olgaperlweg5_19lien_11771","EBG","ebg","https://www.ebg-wohnen.at/immobilien/11771","Olga-Perl-Weg 5 / 19","1120",NULL,"https://portego2.ebg-wohnen.at/PublicFile/ltQmhJkt41B461qsOSg4qYHUDz8ibm?width=700","1635923114210","1637656632957",0,79,636.25,4190.4,NULL,NULL,NULL,NULL,NULL,"48.1865987","16.3400053",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699289271",NULL,NULL,NULL,NULL,NULL,True,NULL
"ebg_1130_antonlangergasse23_18bilien_990","EBG","ebg","https://www.ebg-wohnen.at/immobilien/990","Anton Langergasse 23 / 1 / 8","1130",NULL,"https://portego2.ebg-wohnen.at/PublicFile/N2loAh2EzhquhcS3vaxMzog8Dmjvlw?width=700","1633014127193","1639381992598",1,43,329.34,0,NULL,NULL,NULL,NULL,NULL,"48.17167","16.2831248",NULL,NULL,"Miete",NULL,NULL,NULL,"1642699287697",NULL,NULL,NULL,NULL,NULL,True,NULL
